realisation,condition,velocity_error_sigma_kms,intrinsic_velocity_sigma_kms,effective_per_component_sigma_kms,delta_v_kms,delta_v_over_effective_sigma,mc_seed_base,velocity_seed_offset,intrinsic_velocity_seed,observational_error_seed,velocity_direction_angle_rad,stage1_fracture_scale_pc,stage1_groups,target_parent_status,mean_completeness,mean_purity,mean_jaccard,strict_recoveries_of_8,formal_overlap_resolved,overlap_best_groups_separate,mean_fragment_count,s3_passes,s3_significant_flags,s3_accepted_splits,s3_final_groups,s3_orphans
714,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261439,20261545,0.9996028186383484,17.048388529750305,101,target_parent_tested,0.9952185792349728,0.8648250608474259,0.8600964929279958,8,True,True,1.0,2,1,1,2,8
714,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261439,20261545,0.9996028186383484,17.048388529750305,101,target_parent_tested,0.9891030566939892,0.8648869456397843,0.8540099311270591,8,True,True,1.0,2,1,1,2,17
714,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261439,20261545,0.9996028186383484,17.048388529750305,101,target_parent_tested,0.9765091359289616,0.8640876948933475,0.8409507761914405,8,True,True,1.0,2,1,1,2,35
714,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261439,20261545,0.9996028186383484,17.048388529750305,101,target_parent_tested,1.0,0.7405006741167857,0.7405006741167857,7,False,False,1.0,1,0,0,1,0
715,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261440,20261546,3.551967248409444,17.048388529750305,100,target_parent_tested,0.9986658982240436,0.8370157897052704,0.8356884344750826,8,True,True,1.0,2,1,1,2,2
715,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261440,20261546,3.551967248409444,17.048388529750305,100,target_parent_tested,0.9972997780054644,0.8370157897052704,0.8343223142565034,8,True,True,1.0,2,1,1,2,4
715,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261440,20261546,3.551967248409444,17.048388529750305,100,target_parent_tested,0.9927424863387978,0.8369911556962613,0.8297886355000267,8,True,True,1.0,2,1,1,2,11
715,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261440,20261546,3.551967248409444,17.048388529750305,100,target_parent_tested,0.979796362704918,0.8343423632868305,0.8144393203458906,8,True,True,1.0,2,1,1,2,26
715,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261440,20261546,3.551967248409444,17.048388529750305,100,target_parent_tested,1.0,0.7123343845634263,0.7123343845634263,7,False,False,1.0,1,0,0,1,0
716,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261441,20261547,3.664586943538908,17.034607659265447,101,target_parent_tested,0.9986658982240436,0.9083462543514724,0.9071313346697558,8,True,True,1.0,2,1,1,2,14
716,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261441,20261547,3.664586943538908,17.034607659265447,101,target_parent_tested,0.997982838114754,0.910318684323074,0.908428459970104,8,True,True,1.0,2,1,1,2,18
716,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261441,20261547,3.664586943538908,17.034607659265447,101,target_parent_tested,0.994567537568306,0.9085139545752146,0.9033734347948026,8,True,True,1.0,2,1,1,2,20
716,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261441,20261547,3.664586943538908,17.034607659265447,101,target_parent_tested,0.9858158299180328,0.9076221628928371,0.8943820390756365,8,True,True,1.0,2,1,1,2,32
716,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261441,20261547,3.664586943538908,17.034607659265447,101,target_parent_tested,1.0,0.7855690584595868,0.7855690584595868,6,False,False,1.0,1,0,0,1,0
717,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261442,20261548,4.467956783437172,16.85992804529954,97,target_parent_tested,0.9933664132882882,0.8795732326731931,0.8738935008204092,8,True,True,1.0,2,1,1,2,17
717,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261442,20261548,4.467956783437172,16.85992804529954,97,target_parent_tested,0.9927153716216216,0.8801054108910149,0.8738348731763024,8,True,True,1.0,2,1,1,2,19
717,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261442,20261548,4.467956783437172,16.85992804529954,97,target_parent_tested,0.9906982097363756,0.878293167691905,0.8702939771980023,8,True,True,1.0,2,1,1,2,19
717,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261442,20261548,4.467956783437172,16.85992804529954,97,target_parent_tested,0.9807724925232608,0.8826534139632115,0.865344728987838,8,True,True,1.0,2,1,1,2,42
717,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261442,20261548,4.467956783437172,16.85992804529954,97,target_parent_tested,0.9953195382882882,0.7571006256435826,0.7539320552135345,6,False,False,1.0,1,0,0,1,0
718,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261443,20261549,3.660977292488239,17.038393596540367,101,target_parent_tested,0.9993489583333331,0.8657498135894435,0.8651953031843895,8,True,True,1.0,2,1,1,2,40
718,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261443,20261549,3.660977292488239,17.038393596540367,101,target_parent_tested,0.998014856557377,0.8656661880085312,0.8639500117490209,8,True,True,1.0,2,1,1,3,32
718,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261443,20261549,3.660977292488239,17.038393596540367,101,target_parent_tested,0.9973638148907104,0.8639566566418396,0.8617341440858782,8,True,True,1.0,2,1,1,3,30
718,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261443,20261549,3.660977292488239,17.038393596540367,101,target_parent_tested,0.9893912226775956,0.8657724991476419,0.8565853278453635,8,True,True,1.0,2,1,1,3,46
718,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261443,20261549,3.660977292488239,17.038393596540367,101,target_parent_tested,1.0,0.7387917952110178,0.7387917952110178,6,False,False,1.0,1,0,0,1,0
719,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261444,20261550,4.937899581229213,17.033237458955394,101,target_parent_tested,0.9966807547814208,0.8644028050184962,0.8614121394906391,8,True,True,1.0,2,1,1,2,19
719,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261444,20261550,4.937899581229213,17.033237458955394,101,target_parent_tested,0.996029713114754,0.8649945307267628,0.8614038900015062,8,True,True,1.0,2,1,1,2,21
719,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261444,20261550,4.937899581229213,17.033237458955394,101,target_parent_tested,0.9946956113387978,0.862524767303052,0.8578334157962046,8,True,True,1.0,2,1,1,2,19
719,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261444,20261550,4.937899581229213,17.033237458955394,101,target_parent_tested,0.9860079405737704,0.8620218249187832,0.8496412004543621,8,True,True,1.0,2,1,1,2,32
719,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261444,20261550,4.937899581229213,17.033237458955394,101,target_parent_tested,1.0,0.7418375166274633,0.7418375166274633,6,False,False,1.0,1,0,0,1,0
720,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261445,20261551,4.07093436708282,17.048388529750305,101,target_parent_tested,0.998014856557377,0.8776035342470416,0.8756526624498617,8,True,True,1.0,2,1,1,2,2
720,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261445,20261551,4.07093436708282,17.048388529750305,101,target_parent_tested,0.9986658982240436,0.8776102807928101,0.8762969923467689,8,True,True,1.0,2,1,1,2,1
720,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261445,20261551,4.07093436708282,17.048388529750305,101,target_parent_tested,0.9972997780054644,0.8769650802641362,0.8743071838212142,8,True,True,1.0,2,1,1,2,2
720,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261445,20261551,4.07093436708282,17.048388529750305,101,target_parent_tested,0.9933615095628416,0.8768597889313641,0.870350697857919,8,True,True,1.0,2,1,1,2,8
720,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261445,20261551,4.07093436708282,17.048388529750305,101,target_parent_tested,1.0,0.7539255477161897,0.7539255477161897,7,False,False,1.0,1,0,0,1,0
721,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261446,20261552,5.158398363979771,17.044626788618505,100,target_parent_tested,0.9993489583333331,0.8557607583403531,0.8551424272515724,7,True,True,1.0,2,1,1,2,11
721,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261446,20261552,5.158398363979771,17.044626788618505,100,target_parent_tested,0.9993489583333331,0.8551424272515724,0.8545303419313652,7,True,True,1.0,2,1,1,2,10
721,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261446,20261552,5.158398363979771,17.044626788618505,100,target_parent_tested,0.9993489583333331,0.8551424272515724,0.8545303419313652,7,True,True,1.0,2,1,1,2,10
721,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261446,20261552,5.158398363979771,17.044626788618505,100,target_parent_tested,0.990693306010929,0.85691980429043,0.8479691942721287,7,True,True,1.0,2,1,1,2,26
721,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261446,20261552,5.158398363979771,17.044626788618505,100,target_parent_tested,1.0,0.7305954118602751,0.7305954118602751,5,False,False,1.0,1,0,0,1,0
722,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261447,20261553,5.830729772054301,16.92895991453264,97,target_parent_tested,0.99190423774184,0.9064714656076058,0.899028085596897,8,True,True,1.0,2,1,1,2,25
722,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261447,20261553,5.830729772054301,16.92895991453264,97,target_parent_tested,0.99190423774184,0.9072353136989036,0.899802133479415,8,True,True,1.0,2,1,1,2,27
722,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261447,20261553,5.830729772054301,16.92895991453264,97,target_parent_tested,0.99063417285113,0.9078406941998634,0.8995818915545057,8,True,True,1.0,2,1,1,2,31
722,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261447,20261553,5.830729772054301,16.92895991453264,97,target_parent_tested,0.9847107609658838,0.907255514086751,0.8942748315931905,8,True,True,1.0,2,1,1,2,40
722,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261447,20261553,5.830729772054301,16.92895991453264,97,target_parent_tested,0.9953195382882882,0.7859467356558796,0.7824904603781537,6,False,False,1.0,1,0,0,1,0
723,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261448,20261554,3.560811907363486,17.048388529750305,102,target_parent_tested,0.9966807547814208,0.8977409112720591,0.8945725596597214,8,True,True,1.0,2,1,1,2,12
723,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261448,20261554,3.560811907363486,17.048388529750305,102,target_parent_tested,0.9959656762295082,0.8983710351164687,0.8944447659922182,8,True,True,1.0,2,1,1,2,14
723,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261448,20261554,3.560811907363486,17.048388529750305,102,target_parent_tested,0.9933294911202186,0.8976833768724612,0.8912782347744252,8,True,True,1.0,2,1,1,2,17
723,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261448,20261554,3.560811907363486,17.048388529750305,102,target_parent_tested,0.9825286031420766,0.894927230997239,0.878296746592746,8,True,True,1.0,2,1,1,2,29
723,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261448,20261554,3.560811907363486,17.048388529750305,102,target_parent_tested,1.0,0.7730843178654658,0.7730843178654658,6,False,False,1.0,1,0,0,1,0
724,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261449,20261555,5.135234871337804,17.04193096544586,98,target_parent_tested,0.9979508196721312,0.8054620006627847,0.8034352170932435,7,True,True,1.0,2,1,1,2,4
724,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261449,20261555,5.135234871337804,17.04193096544586,98,target_parent_tested,0.9972677595628416,0.8054581639531468,0.8027558692671566,7,True,True,1.0,2,1,1,2,5
724,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261449,20261555,5.135234871337804,17.04193096544586,98,target_parent_tested,0.9933615095628416,0.8053776054139418,0.7989293386549117,7,True,True,1.0,2,1,1,2,11
724,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261449,20261555,5.135234871337804,17.04193096544586,98,target_parent_tested,0.9893271857923498,0.8040460331119748,0.7937511145325882,7,True,True,1.0,2,1,1,2,15
724,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261449,20261555,5.135234871337804,17.04193096544586,98,target_parent_tested,1.0,0.6817351248687468,0.6817351248687468,6,False,False,1.0,1,0,0,1,0
725,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261450,20261556,5.236440050036457,17.021367376690897,99,target_parent_tested,0.9972677595628416,0.8578789948217063,0.8553464537917119,7,True,True,1.0,2,1,1,2,14
725,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261450,20261556,5.236440050036457,17.021367376690897,99,target_parent_tested,0.9993169398907104,0.8580289286955491,0.8573818129827262,7,True,True,1.0,2,1,1,2,11
725,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261450,20261556,5.236440050036457,17.021367376690897,99,target_parent_tested,0.998014856557377,0.8573756623638908,0.8555410169628257,7,True,True,1.0,2,1,1,2,12
725,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261450,20261556,5.236440050036457,17.021367376690897,99,target_parent_tested,0.980863644125683,0.855320101631766,0.8377749704963722,7,True,True,1.0,2,1,1,3,20
725,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261450,20261556,5.236440050036457,17.021367376690897,99,target_parent_tested,1.0,0.7341475565944016,0.7341475565944016,5,False,False,1.0,1,0,0,1,0
726,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261451,20261557,0.8692347596649772,17.048388529750305,102,target_parent_tested,0.9993169398907104,0.9622591192036908,0.961590787828838,8,True,True,1.0,2,1,1,2,6
726,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261451,20261557,0.8692347596649772,17.048388529750305,102,target_parent_tested,0.9986338797814208,0.9622516946372855,0.9609151121531622,8,True,True,1.0,2,1,1,2,7
726,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261451,20261557,0.8692347596649772,17.048388529750305,102,target_parent_tested,0.9972677595628416,0.9616150309619276,0.9589421923774868,8,True,True,1.0,2,1,1,2,8
726,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261451,20261557,0.8692347596649772,17.048388529750305,102,target_parent_tested,0.985292862021858,0.9580485345121484,0.9442236480982528,8,True,True,1.0,2,1,1,2,21
726,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261451,20261557,0.8692347596649772,17.048388529750305,102,target_parent_tested,1.0,0.837606659098225,0.837606659098225,6,False,False,1.0,1,0,0,1,0
727,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261452,20261558,4.422724166872143,17.048388529750305,102,target_parent_tested,0.9966167178961748,0.8952528341927474,0.8918762986346909,8,True,True,1.0,2,1,1,2,5
727,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261452,20261558,4.422724166872143,17.048388529750305,102,target_parent_tested,0.9966167178961748,0.8952528341927474,0.8918762986346909,8,True,True,1.0,2,1,1,2,5
727,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261452,20261558,4.422724166872143,17.048388529750305,102,target_parent_tested,0.9959656762295082,0.895249425597634,0.8912286302409085,8,True,True,1.0,2,1,1,2,6
727,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261452,20261558,4.422724166872143,17.048388529750305,102,target_parent_tested,0.985292862021858,0.8944940715640779,0.8799480017886774,8,True,True,1.0,2,1,1,2,21
727,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261452,20261558,4.422724166872143,17.048388529750305,102,target_parent_tested,1.0,0.7705714290509034,0.7705714290509034,7,False,False,1.0,1,0,0,1,0
728,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261453,20261559,5.530012538889997,17.034607659265447,101,target_parent_tested,0.9986658982240436,0.8330400202063146,0.831880252889833,8,True,True,1.0,2,1,1,2,30
728,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261453,20261559,5.530012538889997,17.034607659265447,101,target_parent_tested,0.9986338797814208,0.8319552759901745,0.830765238119356,8,True,True,1.0,2,1,1,2,28
728,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261453,20261559,5.530012538889997,17.034607659265447,101,target_parent_tested,0.9966487363387978,0.8341295231569785,0.8311852231865536,8,True,True,1.0,2,1,1,2,35
728,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261453,20261559,5.530012538889997,17.034607659265447,101,target_parent_tested,0.986723019125683,0.8334887371265125,0.821824996826054,8,True,True,1.0,2,1,1,2,50
728,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261453,20261559,5.530012538889997,17.034607659265447,101,target_parent_tested,1.0,0.7089585771723296,0.7089585771723296,6,False,False,1.0,1,0,0,1,0
729,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261454,20261560,5.292153132108696,17.018295368341942,100,target_parent_tested,0.990202356557377,0.8908261044660986,0.8829211726216368,8,True,True,1.0,2,1,1,3,33
729,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261454,20261560,5.292153132108696,17.018295368341942,100,target_parent_tested,0.9908533982240436,0.8914511044660985,0.883996158361622,8,True,True,1.0,2,1,1,3,33
729,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261454,20261560,5.292153132108696,17.018295368341942,100,target_parent_tested,0.990202356557377,0.8906590724657775,0.8825575405647734,8,True,True,1.0,2,1,1,3,32
729,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261454,20261560,5.292153132108696,17.018295368341942,100,target_parent_tested,0.9862320696721312,0.888512944322269,0.8771330290507577,8,True,True,1.0,2,1,1,3,35
729,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261454,20261560,5.292153132108696,17.018295368341942,100,target_parent_tested,1.0,0.7675978830504906,0.7675978830504906,6,False,False,1.0,1,0,0,1,0
730,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261455,20261561,1.400431177017525,17.044626788618505,100,target_parent_tested,0.9979508196721312,0.8515051495889359,0.8495433965082569,8,True,True,1.0,2,1,1,2,18
730,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261455,20261561,1.400431177017525,17.044626788618505,100,target_parent_tested,0.9972997780054644,0.8525575995544292,0.8500413360686965,8,True,True,1.0,2,1,1,2,21
730,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261455,20261561,1.400431177017525,17.044626788618505,100,target_parent_tested,0.9972997780054644,0.8531174935556487,0.8505958464737504,8,True,True,1.0,2,1,1,2,22
730,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261455,20261561,1.400431177017525,17.044626788618505,100,target_parent_tested,0.9919633709016392,0.8523068320810231,0.8449636931234065,8,True,True,1.0,2,1,1,2,29
730,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261455,20261561,1.400431177017525,17.044626788618505,100,target_parent_tested,1.0,0.7287110984522296,0.7287110984522296,6,False,False,1.0,1,0,0,1,0
731,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261456,20261562,0.3556368269955104,17.023194609192984,100,target_parent_tested,0.9959656762295082,0.924889113308586,0.921619110931257,8,True,True,1.0,2,1,1,3,29
731,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261456,20261562,0.3556368269955104,17.023194609192984,100,target_parent_tested,0.996029713114754,0.9244725564030576,0.9211676642511376,8,True,True,1.0,2,1,1,3,30
731,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261456,20261562,0.3556368269955104,17.023194609192984,100,target_parent_tested,0.9934255464480874,0.9221523905168102,0.9166692150557972,8,True,True,1.0,2,1,1,3,29
731,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261456,20261562,0.3556368269955104,17.023194609192984,100,target_parent_tested,0.9873740607923498,0.9202534850393996,0.9102305606498042,8,True,True,1.0,2,1,1,3,36
731,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261456,20261562,0.3556368269955104,17.023194609192984,100,target_parent_tested,1.0,0.8023132270235317,0.8023132270235317,6,False,False,1.0,1,0,0,1,0
732,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261457,20261563,4.069723811064056,17.040104933363203,99,target_parent_tested,0.9993489583333331,0.8063860436027261,0.805773958282519,7,True,True,1.0,2,1,1,2,26
732,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261457,20261563,4.069723811064056,17.040104933363203,99,target_parent_tested,0.9986658982240436,0.8069865967873084,0.8057211499857049,7,True,True,1.0,2,1,1,2,28
732,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261457,20261563,4.069723811064056,17.040104933363203,99,target_parent_tested,0.9979508196721312,0.8063513611205602,0.8044105905627683,7,True,True,1.0,2,1,1,2,28
732,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261457,20261563,4.069723811064056,17.040104933363203,99,target_parent_tested,0.9933615095628416,0.8049662399811248,0.7987835757336259,7,True,True,1.0,2,1,1,2,33
732,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261457,20261563,4.069723811064056,17.040104933363203,99,target_parent_tested,1.0,0.6775687131773283,0.6775687131773283,5,False,False,1.0,1,0,0,1,0
733,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261458,20261564,0.8760838204965381,17.023194609192984,101,target_parent_tested,0.998014856557377,0.852606975240237,0.8510975564717445,8,True,True,1.0,2,1,1,2,44
733,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261458,20261564,0.8760838204965381,17.023194609192984,101,target_parent_tested,0.9967127732240436,0.8574553694237486,0.8548932801591598,8,True,True,1.0,2,1,1,3,44
733,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261458,20261564,0.8760838204965381,17.023194609192984,101,target_parent_tested,0.9953786714480874,0.8579492300111915,0.8543802120286819,8,True,True,1.0,2,1,1,3,47
733,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261458,20261564,0.8760838204965381,17.023194609192984,101,target_parent_tested,1.0,0.7357002400398864,0.7357002400398864,6,False,False,1.0,1,0,0,1,0
733,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261458,20261564,0.8760838204965381,17.023194609192984,101,target_parent_tested,1.0,0.7357002400398864,0.7357002400398864,6,False,False,1.0,1,0,0,1,0
734,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261459,20261565,2.046105566523428,17.040104933363203,102,target_parent_tested,0.9986338797814208,0.8943141137522606,0.892991942176758,8,True,True,1.0,2,1,1,2,18
734,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261459,20261565,2.046105566523428,17.040104933363203,102,target_parent_tested,0.9966807547814208,0.8940437714450507,0.8910040415244926,8,True,True,1.0,2,1,1,2,21
734,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261459,20261565,2.046105566523428,17.040104933363203,102,target_parent_tested,0.9939485143442623,0.8960073384541214,0.8902528914382362,8,True,True,1.0,2,1,1,2,28
734,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261459,20261565,2.046105566523428,17.040104933363203,102,target_parent_tested,0.9899141905737704,0.8928661264628104,0.8834651326730387,8,True,True,1.0,2,1,1,2,29
734,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261459,20261565,2.046105566523428,17.040104933363203,102,target_parent_tested,1.0,0.7694509766708042,0.7694509766708042,6,False,False,1.0,1,0,0,1,0
735,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261460,20261566,3.0816860885178894,17.027820392426293,100,target_parent_tested,0.997982838114754,0.8061150489424315,0.804252506970085,8,True,True,1.0,2,1,1,2,20
735,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261460,20261566,3.0816860885178894,17.027820392426293,100,target_parent_tested,0.9973317964480874,0.8041708261711871,0.8017662903809588,8,True,True,1.0,2,1,1,2,18
735,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261460,20261566,3.0816860885178894,17.027820392426293,100,target_parent_tested,0.9927745047814208,0.8039250520030371,0.7973333158483076,8,True,True,1.0,2,1,1,2,25
735,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261460,20261566,3.0816860885178894,17.027820392426293,100,target_parent_tested,0.9880891393442623,0.8049397006504058,0.7940443932084097,8,True,True,1.0,2,1,1,2,34
